Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Saint-Isidore d'Auckland,Canada,45.2667,-71.5167,16.56,Scattered clouds,2.33,✅ Safe,2025-08-23 17:26:46
Saint-John,Canada,45.2667,-66.0667,17.43,Broken clouds,2.84,✅ Safe,2025-08-23 17:26:48
Saint-John's,Canada,47.5667,-52.7333,9.97,Overcast clouds,9.33,⚠ Moderate,2025-08-23 17:26:49
Saint-Joseph-de-Beauce,Canada,46.3,-70.8667,18.49,Broken clouds,2.51,✅ Safe,2025-08-23 17:26:51
Saint-Lambert,Canada,45.4833,-73.5,18.76,Scattered clouds,2.45,✅ Safe,2025-08-23 17:26:54
Saint-Lawrence,Canada,46.9,-55.4,12.06,Scattered clouds,9.06,⚠ Moderate,2025-08-23 17:26:55
Saint-Marys,Canada,46.9167,-53.5833,12.5,Overcast clouds,9.61,⚠ Moderate,2025-08-23 17:26:57
Saint-Pascal,Canada,47.5333,-69.8,19.06,Overcast clouds,6.32,⚠ Moderate,2025-08-23 17:26:58
Saint-Pierre,Canada,45.45,-73.6333,18.48,Broken clouds,2.54,✅ Safe,2025-08-23 17:27:01
Saint-Romuald-d'Etchemin,Canada,46.75,-71.2333,20.18,Overcast clouds,3.43,✅ Safe,2025-08-23 17:27:03
Saint-Shotts,Canada,46.6333,-53.6,12.35,Overcast clouds,11.48,⚡ Dangerous,2025-08-23 17:27:05
Saint-Tite,Canada,46.7333,-72.5667,18.56,Overcast clouds,2.95,✅ Safe,2025-08-23 17:27:06
Saint-Zotique,Canada,45.2333,-74.25,18.56,Broken clouds,3.75,✅ Safe,2025-08-23 17:27:08
Sandy Beach,Canada,48.8167,-64.4167,14.95,Broken clouds,2.36,✅ Safe,2025-08-23 17:27:09
Sanford,Canada,49.6667,-97.4333,13.54,Overcast clouds,5.95,⚠ Moderate,2025-08-23 17:27:11
Sayward,Canada,50.35,-125.9167,12.04,Clear sky,1.53,✅ Safe,2025-08-23 17:27:12
Sedgewick,Canada,52.7667,-111.6833,10.52,Clear sky,1.31,✅ Safe,2025-08-23 17:27:13
Seldom,Canada,49.6,-54.1667,9.48,Scattered clouds,10.67,⚡ Dangerous,2025-08-23 17:27:15
Sept-Iles,Canada,50.2,-66.3833,12.2,Moderate rain,2.76,✅ Safe,2025-08-23 17:27:16
Seven Islands Bay,Canada,59.4167,-63.75,6.97,Few clouds,1.81,✅ Safe,2025-08-23 17:27:18
Shaunavon,Canada,49.65,-108.4,9.29,Clear sky,0.52,✅ Safe,2025-08-23 17:27:19
Sheet Harbour,Canada,44.9333,-62.5333,16.99,Clear sky,1.6,✅ Safe,2025-08-23 17:27:21
Shelburne,Canada,44.0667,-80.2,16.76,Overcast clouds,4.19,✅ Safe,2025-08-23 17:27:22
Sicamous,Canada,50.8333,-118.9833,12.36,Clear sky,2.23,✅ Safe,2025-08-23 17:27:24
Spaniards Bay,Canada,47.6167,-53.3,10.64,Overcast clouds,9.07,⚠ Moderate,2025-08-23 17:27:25
Split Lake,Canada,56.25,-96.1,8.09,Overcast clouds,4.94,✅ Safe,2025-08-23 17:27:27
Springdale,Canada,49.4833,-56.1,11.94,Few clouds,3.38,✅ Safe,2025-08-23 17:27:28
Stephenville,Canada,48.55,-58.5667,14.3,Clear sky,1.44,✅ Safe,2025-08-23 17:27:30
Stoney Island,Canada,43.4667,-65.5667,15.6,Clear sky,1.48,✅ Safe,2025-08-23 17:27:31
Stormont,Canada,45.2167,-61.7333,16.99,Clear sky,2.13,✅ Safe,2025-08-23 17:27:32
Sylvan Lake,Canada,52.3167,-114.0833,8.81,Clear sky,1.67,✅ Safe,2025-08-23 17:27:34
Thamesford,Canada,43.05,-80.9833,17.71,Broken clouds,2.39,✅ Safe,2025-08-23 17:27:36
Thawwassen,Canada,49.0,-123.0667,15.48,Clear sky,2.89,✅ Safe,2025-08-23 17:27:37
Thetis Island,Canada,48.9833,-123.6833,15.28,Clear sky,1.8,✅ Safe,2025-08-23 17:27:39
Three Hills,Canada,51.7,-113.2667,9.85,Few clouds,1.51,✅ Safe,2025-08-23 17:27:40
Tilt Cove,Canada,49.8833,-55.6167,9.0,Clear sky,8.49,⚠ Moderate,2025-08-23 17:27:41
Tring Jonction,Canada,46.2667,-71.0,17.68,Broken clouds,2.96,✅ Safe,2025-08-23 17:27:43
Trochu,Canada,51.8333,-113.2333,9.65,Few clouds,1.67,✅ Safe,2025-08-23 17:27:45
Twillingate,Canada,49.65,-54.75,10.0,Clear sky,8.98,⚠ Moderate,2025-08-23 17:27:46
Ucluelet,Canada,48.9333,-125.5167,15.18,Clear sky,0.81,✅ Safe,2025-08-23 17:27:47
Upton,Canada,45.6333,-72.6833,18.53,Broken clouds,4.35,✅ Safe,2025-08-23 17:27:49
Valleyfield,Canada,45.25,-74.1333,18.55,Broken clouds,3.16,✅ Safe,2025-08-23 17:27:52
Vercheres,Canada,45.7667,-73.35,18.79,Broken clouds,5.08,⚠ Moderate,2025-08-23 17:27:53
Victoria,Canada,48.4333,-123.35,15.03,Clear sky,1.74,✅ Safe,2025-08-23 17:27:54
Voisey's Bay,Canada,56.25,-61.85,8.01,Few clouds,0.97,✅ Safe,2025-08-23 17:27:56
Walton,Canada,45.2167,-64.0167,15.25,Clear sky,3.38,✅ Safe,2025-08-23 17:27:57
West Vancouver,Canada,49.3333,-123.15,14.57,Clear sky,1.91,✅ Safe,2025-08-23 17:27:59
Westport,Canada,44.6833,-76.4,18.23,Overcast clouds,2.86,✅ Safe,2025-08-23 17:28:01
Whale Cove,Canada,62.1667,-92.5833,7.63,Overcast clouds,3.25,✅ Safe,2025-08-23 17:28:03
Wildwood,Canada,53.6167,-115.2333,9.23,Clear sky,0.78,✅ Safe,2025-08-23 17:28:04
Williams Harbour,Canada,52.55,-55.7833,8.39,Overcast clouds,7.39,⚠ Moderate,2025-08-23 17:28:07
Windsor,Canada,44.9833,-64.1333,16.78,Few clouds,1.08,✅ Safe,2025-08-23 17:28:09
Yamachiche,Canada,46.2833,-72.8333,19.22,Broken clouds,6.51,⚠ Moderate,2025-08-23 17:28:11
Port of Toronto,Canada,43.63333333,-79.38333333,19.3,Overcast clouds,3.15,✅ Safe,2025-08-23 17:28:13
Port of Montreal,Canada,45.5,-73.58333333,18.6,Broken clouds,2.74,✅ Safe,2025-08-23 17:28:15
Amberly,Canada,44.05,-81.717,19.05,Overcast clouds,6.28,⚠ Moderate,2025-08-23 17:28:16
Brockville,Canada,44.5895244,-75.6842858,18.23,Overcast clouds,2.95,✅ Safe,2025-08-23 17:28:18
Brocket,Canada,49.55,-113.767,9.53,Clear sky,1.24,✅ Safe,2025-08-23 17:28:19
Belwood,Canada,43.767,-80.333,16.98,Overcast clouds,2.95,✅ Safe,2025-08-23 17:28:21
Burlington,Canada,43.325794,-79.800948,19.1,Overcast clouds,2.83,✅ Safe,2025-08-23 17:28:24
Bridgewater,Canada,44.3721167,-64.5208798,17.06,Few clouds,1.36,✅ Safe,2025-08-23 17:28:25
Blackstock,Canada,44.1,-78.783,17.65,Overcast clouds,2.84,✅ Safe,2025-08-23 17:28:27
Burks Falls,Canada,45.633,-79.45,17.13,Overcast clouds,2.86,✅ Safe,2025-08-23 17:28:29
Bowmanville,Canada,43.9126042,-78.688019,18.57,Overcast clouds,3.13,✅ Safe,2025-08-23 17:28:31
Comfort Cove,Canada,49.333,-54.867,11.03,Clear sky,7.07,⚠ Moderate,2025-08-23 17:28:32
Chicoutimi,Canada,48.3516735,-71.1385136,18.17,Overcast clouds,0.88,✅ Safe,2025-08-23 17:28:34
Chatham,Canada,47.0451445,-65.3702403,14.19,Overcast clouds,2.7,✅ Safe,2025-08-23 17:28:37
Contrecoeur,Canada,45.8654102,-73.2412825,18.84,Broken clouds,5.36,⚠ Moderate,2025-08-23 17:28:38
Conquitlam,Canada,49.233,-122.817,15.51,Clear sky,1.17,✅ Safe,2025-08-23 17:28:40
Dorchester,Canada,42.983,-81.067,17.78,Broken clouds,2.28,✅ Safe,2025-08-23 17:28:42
Dalhousie,Canada,44.6375134,-63.5923004,16.71,Scattered clouds,1.17,✅ Safe,2025-08-23 17:28:44
Edwards Cove,Canada,56.833,-62.5,10.2,Scattered clouds,0.5,✅ Safe,2025-08-23 17:28:45
Esquimalt,Canada,48.435842,-123.411234,15.04,Clear sky,1.4,✅ Safe,2025-08-23 17:28:47
Grand-Mere,Canada,46.63333,-72.68333,18.46,Overcast clouds,2.63,✅ Safe,2025-08-23 17:28:49
Rockport,Canada,44.55,-76.267,18.35,Overcast clouds,3.04,✅ Safe,2025-08-23 17:28:51
Halifax,Canada,44.6487635,-63.5752387,16.71,Scattered clouds,1.17,✅ Safe,2025-08-23 17:28:53
Hamilton,Canada,43.2557206,-79.8711024,19.09,Broken clouds,2.64,✅ Safe,2025-08-23 17:28:55
Keene,Canada,44.25,-78.167,17.92,Overcast clouds,3.66,✅ Safe,2025-08-23 17:28:56
Kinkora,Canada,46.3228776,-63.6026862,16.93,Broken clouds,3.28,✅ Safe,2025-08-23 17:28:58
Kingsville,Canada,42.0362841,-82.7389809,18.49,Broken clouds,4.27,✅ Safe,2025-08-23 17:29:00
Lachine/Montreal,Canada,45.441347,-73.6885847,18.54,Broken clouds,2.45,✅ Safe,2025-08-23 17:29:02
L'Isletville,Canada,47.1,-70.35,19.94,Broken clouds,7.27,⚠ Moderate,2025-08-23 17:29:04
Leamington,Canada,42.0531634,-82.5998874,18.48,Broken clouds,3.64,✅ Safe,2025-08-23 17:29:05
Riverton,Canada,51.0,-97.0,12.74,Overcast clouds,7.0,⚠ Moderate,2025-08-23 17:29:07
Moncton,Canada,46.088778,-64.779383,17.02,Broken clouds,2.44,✅ Safe,2025-08-23 17:29:09
North Arm Fraser,Canada,49.1761138,-123.1577516,15.89,Clear sky,1.29,✅ Safe,2025-08-23 17:29:10
New Westminster,Canada,49.2057179,-122.910956,15.37,Clear sky,0.72,✅ Safe,2025-08-23 17:29:12
Port Hope,Canada,43.949164,-78.2934616,18.49,Overcast clouds,3.27,✅ Safe,2025-08-23 17:29:14
Picton,Canada,44.0073128,-77.1423692,18.19,Overcast clouds,3.34,✅ Safe,2025-08-23 17:29:16
Prince George,Canada,53.918241,-122.749702,6.35,Clear sky,0.98,✅ Safe,2025-08-23 17:29:17
Prince Rupert,Canada,54.309805,-130.33721,14.72,Clear sky,1.31,✅ Safe,2025-08-23 17:29:19
Penetanguishene,Canada,44.767,-79.933,18.56,Overcast clouds,4.32,✅ Safe,2025-08-23 17:29:21
Queen Charlotte,Canada,53.25,-132.067,15.51,Few clouds,1.6,✅ Safe,2025-08-23 17:29:23
Les Escoumins,Canada,48.35,-69.417,13.63,Overcast clouds,1.28,✅ Safe,2025-08-23 17:29:24
Quebec,Canada,46.831454,-71.192992,20.26,Overcast clouds,3.2,✅ Safe,2025-08-23 17:29:26
Robinsons,Canada,48.25,-58.783,15.53,Clear sky,3.68,✅ Safe,2025-08-23 17:29:28
La Relance,Canada,50.15,-66.45,12.06,Heavy intensity rain,3.48,✅ Safe,2025-08-23 17:29:29
Red Rock,Canada,48.95,-88.283,14.09,Broken clouds,2.93,✅ Safe,2025-08-23 17:29:31
Saint-Christophe-d'Arthabaska,Canada,46.033,-71.917,18.6,Broken clouds,3.38,✅ Safe,2025-08-23 17:29:33
Sainte-Anne-des-Monts,Canada,49.117,-66.483,13.93,Overcast clouds,3.18,✅ Safe,2025-08-23 17:29:35
Squamish,Canada,49.7016339,-123.1558121,16.33,Clear sky,2.99,✅ Safe,2025-08-23 17:29:36
Saint-Roch-de-l'Achigan,Canada,45.85,-73.583,18.43,Broken clouds,4.77,✅ Safe,2025-08-23 17:29:38
Saint-Peters,Canada,45.65,-60.867,15.82,Clear sky,2.26,✅ Safe,2025-08-23 17:29:40
Stoney Creek,Canada,43.2272182,-79.7195586,19.18,Broken clouds,3.03,✅ Safe,2025-08-23 17:29:41
Stockton,Canada,49.583,-99.45,10.58,Overcast clouds,5.66,⚠ Moderate,2025-08-23 17:29:43
Surrey,Canada,49.183333,-122.85,15.88,Clear sky,0.66,✅ Safe,2025-08-23 17:29:45
Sainte-Victoire-de-Sorel,Canada,46.0,-73.167,18.9,Broken clouds,5.34,⚠ Moderate,2025-08-23 17:29:46
Thornbury,Canada,44.55,-80.45,18.84,Overcast clouds,5.26,⚠ Moderate,2025-08-23 17:29:48
Vancouver,Canada,49.303555,-123.0475,16.31,Clear sky,1.23,✅ Safe,2025-08-23 17:29:50
Victoria Harbour,Canada,44.75,-79.767,18.69,Overcast clouds,3.56,✅ Safe,2025-08-23 17:29:52
Wallaceburg,Canada,42.5926445,-82.3882529,18.65,Overcast clouds,3.19,✅ Safe,2025-08-23 17:29:54
Welland,Canada,42.9921579,-79.2482555,18.14,Broken clouds,2.99,✅ Safe,2025-08-23 17:29:55
Whiffen Head,Canada,47.75,-54.033,11.79,Scattered clouds,7.64,⚠ Moderate,2025-08-23 17:29:57
Whitby,Canada,43.8975446,-78.9429329,18.78,Overcast clouds,3.65,✅ Safe,2025-08-23 17:29:59
